,Date,Low,High,Close,Open
540,2004-07-16,22.86,27.1,3.2886,26.85
541,2004-07-19,19.91,22.12,2.8814,21.899
542,2004-07-20,20.2,22.19,3.08,20.71
543,2004-07-21,19.92,21.5,2.8571,21.4
544,2004-07-22,19.61,20.57,2.8914,19.73
545,2004-07-23,19.85,20.5,2.8957,20.14
546,2004-07-26,18.5,20.23,2.7229,20.17
547,2004-07-27,19.14,20.49,2.9086,19.2
548,2004-07-28,19.26,20.54,2.89,20.53
549,2004-07-29,19.76,20.7,2.9,20.44
550,2004-07-30,20.07,20.7,2.9286,20.09
551,2004-08-02,19.57,20.4,2.88,19.84
552,2004-08-03,19.25,20.27,2.75,20.25
553,2004-08-04,17.03,19.11,2.5043,19.02
554,2004-08-05,16.94,18.03,2.4429,17.58
555,2004-08-06,15.26,17.25,2.4157,16.63
556,2004-08-09,15.57,17.18,2.3457,16.63
557,2004-08-10,16.42,17.59,2.4486,16.73
558,2004-08-11,15.86,16.84,2.3014,16.34
559,2004-08-12,15.3,15.99,2.1971,15.89
560,2004-08-13,14.66,15.45,2.14,15.3
561,2004-08-16,14.71,15.58,2.1971,14.88
562,2004-08-17,15.48,16.65,2.2243,15.71
563,2004-08-18,15.35,15.95,2.2486,15.69
564,2004-08-19,15.4,16.15,2.2643,15.92
565,2004-08-20,15.55,16.0,2.2629,15.85
566,2004-08-23,15.65,16.25,2.2729,16.17
567,2004-08-24,15.25,16.12,2.2086,15.93
568,2004-08-25,15.26,15.95,2.2386,15.55
569,2004-08-26,14.78,15.69,2.1771,15.6
570,2004-08-27,15.06,15.37,2.1643,15.37
571,2004-08-30,14.05,15.1,2.0643,15.1
572,2004-08-31,13.85,14.6,1.9929,14.39
573,2004-09-01,13.9,14.52,2.0386,14.01
574,2004-09-02,13.88,15.1,2.1214,14.1
575,2004-09-03,14.2,15.0,2.0514,14.89
576,2004-09-07,15.16,17.18,2.2014,16.76
577,2004-09-08,14.87,15.64,2.1529,15.55
578,2004-09-09,15.0,15.44,2.1543,15.1
579,2004-09-10,14.77,15.42,2.1343,15.15
580,2004-09-13,15.07,15.95,2.26,15.1
581,2004-09-14,15.5,16.35,2.3314,16.05
582,2004-09-15,15.8,16.78,2.2714,16.39
583,2004-09-16,15.99,17.75,2.4414,16.16
584,2004-09-17,16.75,17.55,2.4271,17.189
585,2004-09-20,16.92,18.0,2.5371,17.3
586,2004-09-21,17.33,18.1,2.5014,18.02
587,2004-09-22,16.66,17.71,2.4071,17.64
588,2004-09-23,16.5,17.21,2.4,16.87
589,2004-09-24,16.6,17.15,2.3786,16.98
590,2004-09-27,16.05,16.6,2.3343,16.49
591,2004-09-28,15.92,16.55,2.3414,16.28
592,2004-09-29,15.74,16.7,2.34,16.09
593,2004-09-30,14.93,16.24,2.2029,16.24
594,2004-10-01,15.91,17.61,2.3329,17.4
595,2004-10-04,16.85,17.78,2.4643,17.19
596,2004-10-05,17.9,19.6,2.5786,19.29
597,2004-10-06,17.39,18.25,2.5643,17.47
598,2004-10-07,17.4,18.15,2.5057,17.82
599,2004-10-08,16.75,17.72,2.3943,17.3
600,2004-10-11,16.59,17.45,2.49,16.83
601,2004-10-12,17.1,17.97,2.4686,17.91
602,2004-10-13,17.15,17.72,2.4786,17.7
603,2004-10-14,17.0,17.7,2.49,17.44
604,2004-10-15,9.96,11.49,1.4714,10.02
605,2004-10-18,9.85,10.66,1.41,10.6
606,2004-10-19,9.67,10.09,1.4186,9.99
607,2004-10-20,9.95,10.3,1.4429,9.99
608,2004-10-21,9.97,10.35,1.4386,10.29
609,2004-10-22,9.72,10.15,1.4,10.1
610,2004-10-25,9.73,10.15,1.4271,9.89
611,2004-10-26,9.55,9.94,1.3729,9.94
612,2004-10-27,9.25,9.84,1.3829,9.33
613,2004-10-28,9.5,9.86,1.37,9.85
614,2004-10-29,9.4,9.7,1.3529,9.55
615,2004-11-01,9.35,9.6,1.3471,9.475
616,2004-11-02,9.38,10.34,1.4157,9.38
617,2004-11-03,10.08,10.54,1.4457,10.18
618,2004-11-04,10.25,10.75,1.51,10.25
619,2004-11-05,10.61,11.4,1.56,10.799
620,2004-11-08,10.75,11.23,1.5514,11.21
621,2004-11-09,10.5,10.93,1.5229,10.83
622,2004-11-10,10.33,10.73,1.4829,10.7
623,2004-11-11,10.45,10.78,1.5357,10.48
624,2004-11-12,10.68,11.2,1.5514,10.729
625,2004-11-15,10.8,11.24,1.6043,11.08
626,2004-11-16,10.33,10.87,1.5457,10.65
627,2004-11-17,10.33,11.0,1.4943,10.57
628,2004-11-18,11.52,12.28,1.7029,11.8
629,2004-11-19,11.21,11.89,1.6071,11.81
630,2004-11-22,11.1,11.49,1.6157,11.1
631,2004-11-23,10.91,11.4,1.5643,11.32
632,2004-11-24,10.68,11.48,1.6229,10.92
633,2004-11-26,11.25,11.48,1.6214,11.44
634,2004-11-29,11.3,11.72,1.6314,11.4
635,2004-11-30,11.06,11.6,1.6257,11.51
636,2004-12-01,11.05,11.52,1.6071,11.35
637,2004-12-02,11.14,11.43,1.6214,11.16
638,2004-12-03,11.2,11.45,1.6143,11.35
639,2004-12-06,11.15,11.41,1.6,11.3
640,2004-12-07,11.2,12.15,1.6671,11.2
641,2004-12-08,11.3,12.15,1.6157,11.93
642,2004-12-09,11.22,11.82,1.6757,11.29
643,2004-12-10,11.7,12.09,1.6771,12.05
644,2004-12-13,11.96,12.93,1.8257,12.02
645,2004-12-14,12.3,12.82,1.8,12.7
646,2004-12-15,12.65,13.53,1.8307,12.99
647,2004-12-16,12.7,13.82,1.9086,13.3
648,2004-12-17,12.75,13.6,1.8543,13.46
649,2004-12-20,12.67,13.49,1.8143,13.289
650,2004-12-21,12.48,13.03,1.8,13.03
651,2004-12-22,11.41,12.0,1.6714,11.78
652,2004-12-23,11.12,11.85,1.6471,11.82
653,2004-12-27,11.54,11.9,1.6571,11.85
654,2004-12-28,11.47,12.25,1.7286,11.62
655,2004-12-29,12.18,12.75,1.8043,12.5
656,2004-12-30,12.49,13.0,1.8114,12.71
657,2004-12-31,12.23,12.81,1.7614,12.81
658,2005-01-03,11.52,12.6,1.7029,12.48
659,2005-01-04,11.25,11.95,1.6657,11.92
660,2005-01-05,11.09,11.74,1.6,11.74
661,2005-01-06,11.01,11.37,1.5786,11.2
662,2005-01-07,11.0,11.55,1.5886,11.11
663,2005-01-10,11.1,11.74,1.61,11.1
664,2005-01-11,11.01,11.44,1.5729,11.4
665,2005-01-12,10.53,11.3,1.5357,11.19
666,2005-01-13,10.74,11.05,1.5514,10.95
667,2005-01-14,10.78,11.44,1.6186,11.14
668,2005-01-18,10.94,11.47,1.6143,11.44
669,2005-01-19,10.92,11.36,1.5814,11.36
670,2005-01-20,10.92,11.231,1.5843,11.12
671,2005-01-21,10.99,11.24,1.5771,11.01
672,2005-01-24,10.84,11.36,1.5914,11.01
673,2005-01-25,11.29,13.12,1.6186,12.681
674,2005-01-26,10.77,11.49,1.5757,11.1
675,2005-01-27,10.91,11.41,1.6014,10.97
676,2005-01-28,11.13,11.7,1.6343,11.22
677,2005-01-31,11.25,11.58,1.6429,11.34
678,2005-02-01,11.39,11.65,1.64,11.42
679,2005-02-02,11.2,11.55,1.6029,11.42
680,2005-02-03,11.34,11.99,1.7,11.35
681,2005-02-04,11.72,12.2,1.7171,11.94
682,2005-02-07,11.53,12.09,1.6471,11.93
683,2005-02-08,11.41,11.76,1.6429,11.51
684,2005-02-09,11.14,11.62,1.6386,11.55
685,2005-02-10,11.25,11.6,1.6186,11.44
686,2005-02-11,11.08,11.39,1.5929,11.33
687,2005-02-14,11.11,11.35,1.5943,11.14
688,2005-02-15,11.09,11.5,1.6071,11.25
689,2005-02-16,10.86,11.24,1.5643,11.17
690,2005-02-17,10.44,11.08,1.5,11.08
691,2005-02-18,10.43,10.75,1.5243,10.5
692,2005-02-22,10.15,10.75,1.4586,10.6
693,2005-02-23,10.11,10.38,1.4557,10.27
694,2005-02-24,10.01,10.47,1.4857,10.15
695,2005-02-25,10.65,11.08,1.57,10.69
696,2005-02-28,10.5,11.1,1.5286,11.08
697,2005-03-01,10.61,10.95,1.5414,10.7
698,2005-03-02,10.6,11.05,1.5257,10.8
699,2005-03-03,10.5,10.89,1.5086,10.69
700,2005-03-04,10.5,10.81,1.5286,10.6
701,2005-03-07,10.5,10.82,1.5129,10.69
702,2005-03-08,10.06,10.62,1.4457,10.58
703,2005-03-09,9.72,10.24,1.43,10.1
704,2005-03-10,9.86,10.099,1.4129,9.97
705,2005-03-11,9.37,9.999,1.3471,9.99
706,2005-03-14,9.4,9.75,1.3571,9.42
707,2005-03-15,9.12,9.62,1.3143,9.47
708,2005-03-16,9.1,9.32,1.31,9.11
709,2005-03-17,9.15,9.24,1.3143,9.22
710,2005-03-18,9.15,9.25,1.3143,9.25
711,2005-03-21,9.16,9.5,1.33,9.25
712,2005-03-22,9.15,9.39,1.3071,9.35
713,2005-03-23,9.05,9.25,1.3129,9.1
714,2005-03-24,8.91,9.22,1.29,9.11
715,2005-03-28,9.5,9.93,1.3971,9.65
716,2005-03-29,9.75,10.37,1.4429,9.83
717,2005-03-30,9.9,10.31,1.4643,10.13
718,2005-03-31,10.25,10.85,1.55,10.26
719,2005-04-01,10.75,11.0,1.5471,10.9
720,2005-04-04,10.61,11.0,1.5657,10.96
721,2005-04-05,10.51,10.92,1.5457,10.52
722,2005-04-06,10.8,11.2,1.5857,10.93
723,2005-04-07,10.931,11.37,1.6057,11.04
724,2005-04-08,11.38,12.17,1.7157,11.38
725,2005-04-11,11.5,12.04,1.6986,12.04
726,2005-04-12,11.63,11.9,1.6671,11.71
727,2005-04-13,11.7,12.35,1.73,11.73
728,2005-04-14,11.78,12.23,1.7114,12.23
729,2005-04-15,11.55,13.0,1.67,12.58
730,2005-04-18,10.88,11.89,1.6186,11.79
731,2005-04-19,11.04,11.67,1.66,11.39
732,2005-04-20,11.15,11.65,1.6357,11.6
733,2005-04-21,11.5,12.22,1.7214,11.75
734,2005-04-22,11.03,11.43,1.6,11.36
735,2005-04-25,11.1,11.5,1.6429,11.3
736,2005-04-26,11.29,11.54,1.6143,11.45
737,2005-04-27,11.27,11.7,1.6429,11.27
738,2005-04-28,11.27,11.58,1.6443,11.31
739,2005-04-29,11.45,11.74,1.65,11.57
740,2005-05-02,11.32,11.64,1.6529,11.53
741,2005-05-03,11.45,11.69,1.6486,11.45
742,2005-05-04,11.4,11.89,1.6571,11.62
743,2005-05-05,11.33,12.0,1.6343,11.54
744,2005-05-06,11.4,11.6,1.6529,11.45
745,2005-05-09,11.45,11.75,1.6586,11.5
746,2005-05-10,11.52,11.69,1.6543,11.52
747,2005-05-11,11.54,13.01,1.85,11.55
748,2005-05-12,12.48,14.39,1.9757,13.0
749,2005-05-13,13.61,14.6,2.04,13.69
750,2005-05-16,14.31,15.02,2.1214,14.48
751,2005-05-17,13.65,14.7,2.0686,14.695
752,2005-05-18,14.31,15.66,2.2143,14.46
753,2005-05-19,15.83,19.27,2.3043,18.92
754,2005-05-20,15.45,16.25,2.2757,16.06
755,2005-05-23,15.37,16.03,2.2214,15.79
756,2005-05-24,14.349,15.49,2.0629,15.41
757,2005-05-25,14.15,14.83,2.0771,14.35
758,2005-05-26,14.26,14.65,2.0914,14.65
759,2005-05-27,14.49,14.89,2.0786,14.71
760,2005-05-31,13.97,14.64,2.0414,14.54
761,2005-06-01,14.2,14.73,2.0714,14.2
762,2005-06-02,14.38,15.05,2.1257,14.43
763,2005-06-03,14.55,15.14,2.0957,15.05
764,2005-06-06,14.4,15.3,2.1743,14.55
765,2005-06-07,14.9,15.68,2.1429,15.3
766,2005-06-08,14.75,15.15,2.1229,15.06
767,2005-06-09,14.65,15.67,2.2357,15.05
768,2005-06-10,15.5,17.09,2.4157,15.65
769,2005-06-13,16.2,17.35,2.38,16.7
770,2005-06-14,16.4,17.06,2.4286,16.51
771,2005-06-15,16.72,17.17,2.45,16.98
772,2005-06-16,17.1,17.84,2.5186,17.2
773,2005-06-17,17.1001,17.79,2.46,17.65
774,2005-06-20,16.8,17.22,2.4557,17.0
775,2005-06-21,16.5,17.33,2.38,17.08
776,2005-06-22,16.18,16.9,2.36,16.29
777,2005-06-23,15.99,16.69,2.2929,16.47
778,2005-06-24,14.75,16.08,2.2529,16.0
779,2005-06-27,15.65,16.46,2.2843,15.85
780,2005-06-28,15.95,16.59,2.2971,16.31
781,2005-06-29,16.02,16.58,2.3343,16.1
782,2005-06-30,16.27,16.68,2.3443,16.31
783,2005-07-01,16.35,16.68,2.3643,16.4
784,2005-07-05,16.07,16.54,2.3486,16.36
785,2005-07-06,16.25,17.04,2.39,16.38
786,2005-07-07,16.24,17.26,2.4186,16.41
787,2005-07-08,16.65,17.02,2.3871,17.0
788,2005-07-11,16.81,17.5,2.4586,16.81
789,2005-07-12,16.73,17.2,2.4071,17.2
790,2005-07-13,16.37,16.95,2.3614,16.95
791,2005-07-14,16.24,16.7,2.3571,16.59
792,2005-07-15,16.0,16.58,2.3429,16.43
793,2005-07-18,16.06,16.49,2.3257,16.07
794,2005-07-19,16.17,16.49,2.3414,16.34
795,2005-07-20,16.2,16.99,2.4129,16.21
796,2005-07-21,16.55,17.01,2.3786,16.89
797,2005-07-22,16.25,16.95,2.3429,16.75
798,2005-07-25,16.4,17.58,2.4229,16.4
799,2005-07-26,19.0,20.8,2.7157,20.02
800,2005-07-27,18.72,19.58,2.7886,18.96
801,2005-07-28,18.74,19.62,2.7014,19.6
802,2005-07-29,18.54,19.23,2.6514,19.04
803,2005-08-01,18.25,19.34,2.7629,18.56
804,2005-08-02,19.14,19.94,2.7957,19.4
805,2005-08-03,19.57,21.17,2.9843,19.57
806,2005-08-04,20.53,21.37,2.9486,21.0
807,2005-08-05,20.54,21.05,2.9957,20.65
808,2005-08-08,21.02,21.92,3.1086,21.11
809,2005-08-09,21.26,22.55,3.0486,22.1
810,2005-08-10,20.63,21.75,2.9814,21.36
811,2005-08-11,20.45,21.18,3.0,20.9
812,2005-08-12,20.74,22.5082,3.1571,20.75
813,2005-08-15,21.85,22.46,3.1386,21.87
814,2005-08-16,21.91,22.74,3.1771,22.04
815,2005-08-17,21.83,22.54,3.1271,22.3
816,2005-08-18,20.9,21.8,3.0586,21.79
817,2005-08-19,21.0,21.52,3.0543,21.41
818,2005-08-22,21.15,21.79,3.0643,21.49
819,2005-08-23,20.64,21.5,3.0143,21.36
820,2005-08-24,20.86,21.71,3.0057,20.95
821,2005-08-25,21.03,21.45,3.0086,21.06
822,2005-08-26,20.91,21.45,3.0271,20.93
823,2005-08-29,21.0,21.98,3.1343,21.05
824,2005-08-30,21.22,21.94,3.0571,21.92
825,2005-08-31,21.1,21.64,3.08,21.46
826,2005-09-01,21.41,21.75,3.0643,21.56
827,2005-09-02,21.25,21.91,3.0771,21.89
828,2005-09-06,21.45,22.92,3.2514,21.54
829,2005-09-07,22.43,22.98,3.2271,22.75
830,2005-09-08,22.51,24.36,3.4414,22.66
831,2005-09-09,24.101,25.05,3.5671,24.32
832,2005-09-12,24.52,25.48,3.6014,25.18
833,2005-09-13,24.3,25.4,3.4814,25.31
834,2005-09-14,23.57,24.46,3.3814,24.4
835,2005-09-15,23.15,23.93,3.3457,23.68
836,2005-09-16,23.47,24.26,3.4571,23.52
837,2005-09-19,23.0,24.37,3.3243,24.35
838,2005-09-20,22.94,23.92,3.3114,23.32
839,2005-09-21,22.53,23.44,3.2386,23.2
840,2005-09-22,22.5,23.75,3.3743,22.6
841,2005-09-23,23.09,24.42,3.4529,23.66
842,2005-09-26,23.45,24.18,3.4243,24.12
843,2005-09-27,24.3,25.04,3.4714,24.99
844,2005-09-28,24.07,24.61,3.4629,24.54
845,2005-09-29,24.33,24.94,3.4857,24.67
846,2005-09-30,24.41,26.65,3.7129,24.58
847,2005-10-03,25.95,26.77,3.8057,25.98
848,2005-10-04,26.87,27.94,3.8557,27.06
849,2005-10-05,25.87,26.75,3.7129,26.72
850,2005-10-06,25.36,26.238,3.6686,25.8
851,2005-10-07,25.94,27.8,3.8929,26.11
852,2005-10-10,27.32,28.99,4.0986,27.4
853,2005-10-11,27.76,29.25,4.03,29.0
854,2005-10-12,27.02,28.75,3.93,28.17
855,2005-10-13,26.84,28.0,3.9857,27.54
856,2005-10-14,27.4,28.78,4.1086,28.4
857,2005-10-17,28.25,29.2,4.1571,28.8
858,2005-10-18,27.37,29.49,3.9214,29.2
859,2005-10-19,26.66,28.5,4.05,27.11
860,2005-10-20,25.58,27.7,3.6614,27.25
861,2005-10-21,25.9,26.56,3.7357,25.91
862,2005-10-24,26.25,27.25,3.8529,26.48
863,2005-10-25,26.78,27.62,3.9157,26.895
864,2005-10-26,23.81,27.4,3.5686,27.2
865,2005-10-27,24.73,26.2,3.7,25.72
866,2005-10-28,25.41,26.51,3.7543,26.13
867,2005-10-31,25.6,26.63,3.7729,25.75
868,2005-11-01,25.61,26.5,3.6686,26.04
869,2005-11-02,25.43,27.33,3.8743,25.43
870,2005-11-03,26.33,28.16,3.8686,27.39
871,2005-11-04,26.92,27.75,3.9414,27.1
872,2005-11-07,27.47,27.93,3.9729,27.69
873,2005-11-08,27.95,29.3,4.08,28.0
874,2005-11-09,27.83,28.7,4.0214,28.6
875,2005-11-10,29.34,30.25,4.2214,29.5
876,2005-11-11,28.98,30.08,4.2957,29.48
877,2005-11-14,28.81,30.1,4.1457,30.1
878,2005-11-15,27.86,29.0,3.9929,28.95
879,2005-11-16,27.23,28.34,3.9629,28.03
880,2005-11-17,27.79,28.85,4.1071,27.85
881,2005-11-18,27.7,29.25,4.06,28.99
882,2005-11-21,27.8,28.9605,4.1014,28.28
883,2005-11-22,28.45,29.49,4.1714,28.46
884,2005-11-23,28.9701,29.56,4.1457,29.02
885,2005-11-25,28.89,29.29,4.1786,29.02
886,2005-11-28,27.5,28.6,3.94,28.5
887,2005-11-29,26.71,28.0,3.8571,27.52
888,2005-11-30,26.94,27.9,3.9343,27.03
889,2005-12-01,27.05,27.84,3.8729,27.745
890,2005-12-02,27.0,27.78,3.9557,27.02
891,2005-12-05,27.35,27.93,3.9571,27.5
892,2005-12-06,27.613,28.07,3.9643,27.7
893,2005-12-07,27.2,28.05,3.9114,27.73
894,2005-12-08,27.23,27.55,3.9286,27.24
895,2005-12-09,25.58,27.55,3.6771,27.28
896,2005-12-12,24.09,25.84,3.5857,25.75
897,2005-12-13,23.91,24.99,3.4357,24.45
898,2005-12-14,22.54,24.6,3.49,24.18
899,2005-12-15,24.32,25.97,3.7057,25.0
900,2005-12-16,26.02,27.04,3.7571,26.145
901,2005-12-19,25.5,26.37,3.66,26.37
902,2005-12-20,24.97,25.77,3.5871,25.6
903,2005-12-21,26.18,27.56,3.9129,26.435
904,2005-12-22,27.13,27.75,3.9429,27.62
905,2005-12-23,27.41,27.77,3.9614,27.55
906,2005-12-27,26.63,27.8,3.8543,27.79
907,2005-12-28,27.02,27.58,3.8857,27.03
908,2005-12-29,26.94,27.36,3.8929,27.18
909,2005-12-30,26.95,27.3,3.8657,27.07
910,2006-01-03,25.12,27.12,3.7214,27.055
911,2006-01-04,24.62,25.76,3.5714,25.5
912,2006-01-05,24.75,25.05,3.5614,24.87
913,2006-01-06,24.83,25.54,3.5757,24.915
914,2006-01-09,24.5,25.25,3.5714,25.005
915,2006-01-10,24.82,25.45,3.6329,24.895
916,2006-01-11,24.75,25.85,3.55,25.35
917,2006-01-12,24.6,25.83,3.6743,24.78
918,2006-01-13,25.44,25.88,3.6514,25.625
919,2006-01-17,24.92,25.9,3.68,25.31
920,2006-01-18,24.72,25.61,3.55,25.51
921,2006-01-19,24.76,25.73,3.6314,24.84
922,2006-01-20,23.47,25.4,3.3529,24.85
923,2006-01-23,23.09,24.04,3.3257,23.6
924,2006-01-24,23.435,24.75,3.5343,23.435
925,2006-01-25,27.98,29.92,4.0843,28.58
926,2006-01-26,28.5,29.05,4.1429,28.51
927,2006-01-27,27.27,28.6,3.9743,28.5
928,2006-01-30,27.39,28.1,3.9429,28.03
929,2006-01-31,27.19,27.99,3.9357,27.4
930,2006-02-01,26.5,27.5,3.8729,27.43
931,2006-02-02,25.72,27.45,3.7286,27.04
932,2006-02-03,25.35,26.27,3.73,26.0
933,2006-02-06,25.68,26.29,3.7543,26.05
934,2006-02-07,25.75,26.46,3.7029,26.39
935,2006-02-08,25.01,26.03,3.5914,25.87
936,2006-02-09,24.46,25.272,3.5114,25.01
937,2006-02-10,24.39,25.74,3.6329,24.65
938,2006-02-13,25.0,25.47,3.6043,25.46
939,2006-02-14,23.99,25.1,3.5129,25.0
940,2006-02-15,24.45,25.25,3.5643,24.78
941,2006-02-16,24.88,25.42,3.5929,24.88
942,2006-02-17,24.94,25.25,3.5686,25.24
943,2006-02-21,25.07,25.74,3.6771,25.2
944,2006-02-22,25.7,26.55,3.7671,25.75
945,2006-02-23,25.2,26.28,3.6729,26.28
946,2006-02-24,25.5,26.12,3.7114,25.65
947,2006-02-27,26.16,26.54,3.79,26.24
948,2006-02-28,25.55,26.88,3.83,26.53
949,2006-03-01,25.99,26.92,3.8357,26.81
950,2006-03-02,26.38,27.12,3.83,26.65
951,2006-03-03,26.52,26.97,3.8229,26.6
952,2006-03-06,25.3,26.88,3.66,26.88
953,2006-03-07,24.91,25.86,3.6371,25.47
954,2006-03-08,25.01,25.54,3.59,25.5
955,2006-03-09,25.06,25.77,3.6071,25.11
956,2006-03-10,24.65,25.8,3.65,25.11
957,2006-03-13,25.021,25.46,3.5857,25.22
958,2006-03-14,24.88,25.61,3.6314,25.05
959,2006-03-15,24.9,25.33,3.5871,25.22
960,2006-03-16,25.03,25.65,3.6386,25.05
961,2006-03-17,25.13,26.44,3.7386,25.52
962,2006-03-20,26.3,27.65,3.8686,26.35
963,2006-03-21,26.95,27.75,3.8814,27.25
964,2006-03-22,27.05,28.15,4.0071,27.07
965,2006-03-23,27.5,28.65,4.0414,28.0
966,2006-03-24,28.03,28.7,4.0957,28.17
967,2006-03-27,28.26,29.1,4.1271,28.39
968,2006-03-28,27.55,29.0,4.0043,28.99
969,2006-03-29,27.95,29.4,4.1729,28.13
970,2006-03-30,28.11,29.35,4.0914,29.11
971,2006-03-31,28.5,29.11,4.1414,28.5
972,2006-04-03,27.98,29.04,4.0186,28.99
973,2006-04-04,27.26,28.15,3.9157,28.05
974,2006-04-05,26.87,28.9,4.0943,26.95
975,2006-04-06,27.95,28.62,4.0357,28.58
976,2006-04-07,27.66,29.12,3.9914,28.25
977,2006-04-10,27.76,28.62,4.0357,27.9
978,2006-04-11,27.84,28.62,4.0743,28.4
979,2006-04-12,28.35,29.09,4.1029,28.67
980,2006-04-13,28.55,29.26,4.17,28.58
981,2006-04-17,28.75,29.2,4.1714,29.0
982,2006-04-18,28.89,29.87,4.2571,29.26
983,2006-04-19,29.3,31.75,4.44,29.77
984,2006-04-20,30.03,31.3,4.4443,31.03
985,2006-04-21,30.39,31.29,4.4,31.29
986,2006-04-24,30.11,31.73,4.4629,30.78
987,2006-04-25,31.2,33.12,4.5257,33.01
988,2006-04-26,30.96,32.0,4.4971,31.63
989,2006-04-27,31.09,32.3,4.47,31.5
990,2006-04-28,29.6,30.79,4.2343,29.95
991,2006-05-01,29.55,30.1,4.2286,29.88
992,2006-05-02,29.51,30.38,4.3143,29.6
993,2006-05-03,29.61,30.25,4.2443,30.24
994,2006-05-04,29.56,30.05,4.2843,29.61
995,2006-05-05,29.88,30.43,4.3286,29.94
996,2006-05-08,29.9,30.43,4.2857,30.29
997,2006-05-09,30.6,32.18,4.3886,31.21
998,2006-05-10,30.35,31.32,4.4157,30.73
999,2006-05-11,29.51,31.02,4.2514,30.82
1000,2006-05-12,29.02,29.75,4.2271,29.6
1001,2006-05-15,28.03,29.67,4.0643,29.35
1002,2006-05-16,28.41,29.36,4.0943,28.5
1003,2006-05-17,28.06,28.81,4.0129,28.71
1004,2006-05-18,27.69,28.71,3.9586,28.04
1005,2006-05-19,27.642,28.41,3.9814,27.65
1006,2006-05-22,27.4,28.21,4.0,27.74
1007,2006-05-23,27.71,28.92,3.99,28.24
1008,2006-05-24,26.82,28.2,3.9914,27.8
1009,2006-05-25,27.93,28.75,4.1071,27.95
1010,2006-05-26,28.43,29.1,4.1186,28.8
1011,2006-05-30,27.5,28.99,3.9286,28.68
1012,2006-05-31,27.48,28.37,3.9557,27.68
1013,2006-06-01,27.62,28.51,4.0729,27.62
1014,2006-06-02,27.8,28.76,3.9929,28.5
1015,2006-06-05,27.0,28.27,3.8971,27.77
1016,2006-06-06,26.6,27.39,3.8414,27.39
1017,2006-06-07,26.26,27.23,3.7714,26.89
1018,2006-06-08,25.8,27.9,3.9686,26.17
1019,2006-06-09,27.1,27.85,3.9271,27.83
1020,2006-06-12,26.67,27.55,3.8686,27.22
1021,2006-06-13,26.9,28.0,3.9343,26.9
1022,2006-06-14,27.35,28.2,3.9986,27.7
1023,2006-06-15,27.17,28.44,3.9571,28.02
1024,2006-06-16,26.93,27.72,3.8743,27.66
1025,2006-06-19,27.06,28.17,4.0021,27.34
1026,2006-06-20,26.79,27.74,3.8686,27.64
1027,2006-06-21,26.54,27.28,3.8814,27.22
1028,2006-06-22,27.27,28.49,3.9529,28.05
1029,2006-06-23,27.25,27.7199,3.9057,27.51
1030,2006-06-26,27.47,28.05,3.9571,27.47
1031,2006-06-27,26.87,27.82,3.8443,27.76
1032,2006-06-28,26.27,27.129,3.7943,27.12
1033,2006-06-29,26.59,27.26,3.88,26.6
1034,2006-06-30,26.5,27.52,3.8871,27.25
1035,2006-07-03,27.05,27.56,3.8914,27.36
1036,2006-07-05,26.43,27.09,3.8057,26.98
1037,2006-07-06,26.45,26.87,3.8029,26.57
1038,2006-07-07,26.0,26.92,3.8071,26.57
1039,2006-07-10,26.17,26.79,3.7786,26.76
1040,2006-07-11,24.87,26.43,3.6186,26.23
1041,2006-07-12,24.49,25.388,3.5129,25.36
1042,2006-07-13,24.3,25.35,3.5571,24.36
1043,2006-07-14,23.89,24.93,3.4557,24.8
1044,2006-07-17,23.46,24.58,3.4014,24.0
1045,2006-07-18,22.8,23.87,3.3429,23.78
1046,2006-07-19,22.91,23.73,3.3843,23.29
1047,2006-07-20,23.29,24.11,3.3357,23.71
1048,2006-07-21,22.97,23.41,3.2929,23.27
1049,2006-07-24,22.38,23.85,3.3943,23.07
1050,2006-07-25,18.59,19.34,2.6829,18.99
1051,2006-07-26,18.91,19.2,2.7186,19.15
1052,2006-07-27,19.25,21.45,2.8886,19.3
1053,2006-07-28,20.19,21.18,2.9786,20.22
1054,2006-07-31,20.5,20.903,2.9557,20.9
1055,2006-08-01,20.31,21.07,2.9286,20.74
1056,2006-08-02,20.71,21.35,2.9771,20.8
1057,2006-08-03,20.1,20.75,2.9129,20.75
1058,2006-08-04,20.55,21.75,2.9943,20.58
1059,2006-08-07,20.45,21.05,2.9543,21.0
1060,2006-08-08,20.23,20.8,2.9,20.8
1061,2006-08-09,20.1,20.57,2.88,20.4
1062,2006-08-10,19.82,20.2,2.8786,20.02
1063,2006-08-11,19.77,20.19,2.84,20.02
1064,2006-08-14,19.84,20.01,2.8443,19.9
1065,2006-08-15,19.81,20.3,2.85,20.04
1066,2006-08-16,19.57,20.14,2.8243,20.02
1067,2006-08-17,19.59,20.66,2.8614,19.6
1068,2006-08-18,19.77,20.23,2.8357,20.1
1069,2006-08-21,19.12,19.92,2.7886,19.89
1070,2006-08-22,18.66,19.49,2.6771,19.4
1071,2006-08-23,18.12,18.84,2.6686,18.75
1072,2006-08-24,18.21,18.8,2.6529,18.62
1073,2006-08-25,18.36,18.84,2.6743,18.47
1074,2006-08-28,18.86,19.52,2.75,18.87
1075,2006-08-29,19.14,19.4651,2.7657,19.33
1076,2006-08-30,19.39,20.19,2.87,19.49
